Order ID,Order Date,Region,Product Category,Sales Channel,Customer Segment,Quantity,Unit Price,Discount %,Revenue,Profit,Delivery Days,Returned,Customer Rating
ORD-10520,2024-05-25,East,Groceries,Retail Store,Small Business,15,158.58,0,2378.7,101.23,4,No,1
ORD-10521,2025-02-23,South,Groceries,Partner,Consumer,20,395.2,0,7904.0,1128.45,3,No,4
ORD-10522,2024-11-19,West,Electronics,Retail Store,Small Business,17,270.04,5,4361.15,711.41,5,No,4
ORD-10523,2024-07-21,South,Apparel,Online,Consumer,19,460.55,10,7875.41,755.17,7,No,3
ORD-10524,2024-04-12,West,Groceries,Partner,Consumer,24,385.52,0,9252.48,1412.35,14,No,4
ORD-10525,2024-01-07,West,Electronics,Retail Store,Small Business,24,431.74,10,9325.58,644.5,9,No,5
ORD-10526,2024-01-05,West,Furniture,Retail Store,Small Business,21,332.43,20,5584.82,1148.88,4,No,1
ORD-10527,2025-07-16,North,Toys,Online,Consumer,13,587.55,0,7638.15,1742.97,13,No,3
ORD-10528,2025-05-22,East,Groceries,Partner,Small Business,12,471.71,0,5660.52,1787.99,6,No,3
ORD-10529,2024-04-29,East,Groceries,Online,Corporate,9,351.47,10,2846.91,911.03,2,No,5
ORD-10530,2025-07-05,West,Electronics,Online,Small Business,9,802.69,0,7224.21,784.76,2,No,1
ORD-10531,2024-03-01,North,Furniture,Retail Store,Corporate,5,283.46,0,1417.3,-26.93,12,No,1
ORD-10532,2025-07-18,West,Toys,Online,Consumer,3,696.74,0,2090.22,614.58,14,Yes,3
ORD-10533,2025-03-08,South,Electronics,Partner,Consumer,21,786.27,20,13209.34,5394.64,1,No,
ORD-10534,2024-06-13,South,Electronics,Online,Corporate,2,24.51,15,41.67,0.04,3,No,4
ORD-10535,2025-01-01,West,Furniture,Retail Store,Corporate,12,113.2,20,1086.72,135.31,8,No,3
ORD-10536,2024-01-26,East,Furniture,Partner,Small Business,6,166.01,0,996.06,246.64,8,No,4
ORD-10537,2024-02-04,North,Apparel,Retail Store,Corporate,18,712.87,10,11548.49,4165.4,10,No,2
ORD-10538,2025-02-09,South,Toys,Retail Store,Consumer,5,774.18,20,3096.72,818.09,3,Yes,5
ORD-10539,2024-01-05,East,Toys,Retail Store,Small Business,23,465.78,0,10712.94,2728.14,10,No,5
ORD-10540,2025-02-22,South,Groceries,Retail Store,Corporate,16,860.17,10,12386.45,191.14,4,No,4
ORD-10541,2024-01-05,East,Toys,Partner,Corporate,23,297.04,15,5807.13,-4.49,14,No,3
ORD-10542,2024-10-08,North,Electronics,Online,Corporate,16,837.54,20,10720.51,3221.79,10,No,2
ORD-10543,2025-08-23,North,Toys,Partner,Consumer,14,635.99,0,8903.86,-254.2,5,No,4
ORD-10544,2025-03-21,West,Apparel,Partner,Corporate,24,729.52,0,17508.48,-546.47,8,Yes,2
ORD-10545,2024-08-07,East,Electronics,Online,Small Business,21,236.04,20,3965.47,1552.64,9,No,4
ORD-10546,2024-10-11,West,Apparel,Online,Consumer,21,777.91,5,15519.3,4571.3,3,No,2
ORD-10547,2024-02-24,East,Toys,Partner,Corporate,18,664.57,0,11962.26,4174.26,5,No,
ORD-10548,2025-03-31,North,Apparel,Online,Corporate,1,82.77,20,66.22,14.59,12,No,5
ORD-10549,2024-10-24,North,Groceries,Partner,Consumer,20,170.85,0,3417.0,1158.94,5,No,1
ORD-10550,2024-06-16,East,Furniture,Retail Store,Consumer,16,772.52,0,12360.32,377.95,10,No,
ORD-10551,2025-01-27,South,Toys,Online,Corporate,20,770.08,5,14631.52,5514.24,13,No,5
ORD-10552,2024-03-02,South,Apparel,Retail Store,Consumer,8,589.06,5,4476.86,807.31,2,No,2
ORD-10553,2025-02-18,West,Furniture,Retail Store,Small Business,5,809.5,5,3845.12,399.24,9,No,4
ORD-10554,2024-12-02,West,Furniture,Online,Consumer,11,798.04,0,8778.44,1486.5,5,No,3
ORD-10555,2025-08-14,East,Toys,Online,Corporate,6,285.9,0,1715.4,-30.88,5,No,5
ORD-10556,2025-01-13,East,Toys,Retail Store,Small Business,25,853.67,15,18140.49,342.76,14,No,5
ORD-10557,2024-06-28,East,Groceries,Partner,Consumer,7,546.31,0,3824.17,1050.3,10,No,3
ORD-10558,2024-01-11,North,Furniture,Online,Small Business,18,68.47,10,1109.21,-27.53,5,No,1
ORD-10559,2025-08-17,North,Electronics,Retail Store,Corporate,9,49.07,5,419.55,154.23,12,No,4
ORD-10560,2025-03-01,South,Groceries,Online,Small Business,23,532.61,20,9800.02,209.37,3,No,
ORD-10561,2024-08-03,East,Electronics,Partner,Corporate,9,529.0,15,4046.85,495.88,12,No,
ORD-10562,2025-09-02,South,Apparel,Retail Store,Corporate,4,747.49,0,2989.96,1062.66,1,No,
ORD-10563,2025-03-13,East,Toys,Partner,Corporate,18,589.83,0,10616.94,2077.02,6,No,2
ORD-10564,2025-07-10,North,Furniture,Partner,Consumer,6,146.56,0,879.36,0.02,9,No,4
ORD-10565,2024-04-08,North,Toys,Partner,Consumer,16,374.36,10,5390.78,205.33,3,No,
ORD-10566,2024-09-04,West,Groceries,Partner,Corporate,8,697.37,20,4463.17,601.09,8,No,1
ORD-10567,2024-02-20,South,Apparel,Online,Consumer,17,218.76,0,3718.92,185.57,13,No,
ORD-10568,2024-12-12,West,Electronics,Online,Small Business,14,680.28,0,9523.92,-25.25,5,No,2
ORD-10569,2024-04-18,North,Toys,Retail Store,Consumer,14,835.89,10,10532.21,4370.02,12,No,5
ORD-10570,2024-06-09,North,Electronics,Online,Small Business,10,458.67,0,4586.7,1335.87,12,No,4
ORD-10571,2025-02-18,East,Furniture,Partner,Corporate,8,604.29,5,4592.6,-157.39,8,No,5
ORD-10572,2024-08-16,East,Apparel,Retail Store,Corporate,4,182.55,0,730.2,32.19,11,No,2
ORD-10573,2024-08-15,West,Electronics,Online,Consumer,13,377.84,20,3929.54,-147.69,1,No,1
ORD-10574,2024-09-26,East,Electronics,Online,Consumer,13,454.56,5,5613.82,1431.03,8,No,3
ORD-10575,2024-10-25,South,Electronics,Online,Consumer,19,734.0,5,13248.7,2144.14,3,No,5
ORD-10576,2024-01-26,North,Furniture,Partner,Consumer,19,886.58,15,14318.27,-337.29,6,No,
ORD-10577,2024-08-14,East,Toys,Retail Store,Small Business,24,245.09,0,5882.16,1963.15,3,No,3
ORD-10578,2024-07-02,West,Electronics,Online,Small Business,5,86.86,15,369.15,137.92,11,No,5
ORD-10579,2024-04-29,North,Electronics,Online,Consumer,13,87.3,0,1134.9,405.22,2,No,4
ORD-10580,2024-11-21,South,Toys,Retail Store,Small Business,19,400.58,15,6469.37,142.87,12,No,1
ORD-10581,2025-01-17,East,Groceries,Partner,Small Business,17,505.39,0,8591.63,-134.51,1,No,3
ORD-10582,2025-09-04,North,Furniture,Partner,Small Business,2,480.99,0,961.98,137.5,6,No,3
ORD-10583,2024-09-11,East,Toys,Retail Store,Small Business,18,340.78,0,6134.04,-393.06,5,No,2
ORD-10584,2024-08-06,East,Apparel,Online,Corporate,12,639.78,5,7293.49,2090.92,4,No,3
ORD-10585,2024-09-18,North,Groceries,Retail Store,Corporate,23,20.0,10,414.0,51.67,7,No,4
ORD-10586,2024-11-08,South,Furniture,Retail Store,Consumer,11,306.54,0,3371.94,352.81,5,No,
ORD-10587,2024-05-14,East,Groceries,Retail Store,Consumer,14,781.55,5,10394.61,800.63,11,No,5
ORD-10588,2024-06-10,South,Groceries,Retail Store,Consumer,9,59.3,15,453.64,156.88,1,No,3
ORD-10589,2024-07-15,North,Furniture,Online,Corporate,25,706.86,10,15904.35,2222.88,7,No,2
ORD-10590,2024-01-21,North,Apparel,Partner,Corporate,13,171.34,20,1781.94,-40.92,6,No,1
ORD-10591,2024-02-05,South,Toys,Retail Store,Consumer,23,173.64,0,3993.72,80.25,14,No,1
ORD-10592,2025-04-27,North,Toys,Online,Small Business,25,519.31,0,12982.75,1073.25,11,No,
ORD-10593,2025-06-06,East,Apparel,Retail Store,Corporate,4,217.44,5,826.27,-59.74,4,No,2
ORD-10594,2025-02-13,East,Furniture,Partner,Consumer,21,771.64,0,16204.44,1759.86,1,No,4
ORD-10595,2024-11-07,West,Groceries,Online,Consumer,16,699.67,5,10634.98,2676.75,8,No,4
ORD-10596,2025-10-01,West,Furniture,Online,Consumer,25,541.28,5,12855.4,5263.8,13,Yes,3
ORD-10597,2024-04-03,North,Groceries,Online,Consumer,15,784.71,15,10005.05,3726.85,3,No,
ORD-10598,2025-03-18,East,Apparel,Partner,Corporate,17,412.73,15,5963.95,2450.66,3,No,4
ORD-10599,2025-06-24,South,Apparel,Online,Corporate,4,337.77,20,1080.86,106.88,6,No,4
ORD-10600,2025-07-26,East,Toys,Online,Corporate,9,259.17,0,2332.53,579.05,9,No,2
ORD-10601,2024-05-20,South,Groceries,Retail Store,Consumer,22,761.29,0,16748.38,6673.35,6,No,3
ORD-10602,2024-01-04,West,Furniture,Retail Store,Corporate,22,181.95,10,3602.61,177.19,3,Yes,3
ORD-10603,2024-06-17,South,Groceries,Retail Store,Small Business,24,57.13,5,1302.56,157.28,1,No,4
ORD-10604,2025-04-28,South,Furniture,Partner,Consumer,18,159.83,15,2445.4,120.7,11,No,1
ORD-10605,2025-09-19,East,Furniture,Partner,Small Business,22,461.03,0,10142.66,-131.79,8,Yes,4
ORD-10606,2024-04-23,South,Furniture,Partner,Small Business,9,281.26,15,2151.64,675.08,10,No,5
ORD-10607,2025-03-29,East,Groceries,Retail Store,Corporate,19,118.02,20,1793.9,349.66,3,No,5
ORD-10608,2024-04-19,South,Electronics,Retail Store,Consumer,20,564.09,10,10153.62,87.3,14,No,
ORD-10609,2024-01-17,West,Toys,Partner,Consumer,8,398.82,20,2552.45,896.46,4,No,5
ORD-10610,2024-12-12,North,Toys,Online,Consumer,1,122.87,0,122.87,28.52,2,No,1
ORD-10611,2024-10-26,South,Groceries,Retail Store,Small Business,10,828.5,0,8285.0,2633.82,5,No,
ORD-10612,2024-03-01,West,Groceries,Partner,Small Business,8,280.57,15,1907.88,669.65,3,No,5
ORD-10613,2025-07-09,South,Apparel,Online,Corporate,13,708.53,5,8750.35,484.56,14,No,1
ORD-10614,2024-05-16,South,Groceries,Retail Store,Corporate,13,45.82,0,595.66,89.8,6,No,3
ORD-10615,2024-01-28,East,Toys,Retail Store,Consumer,25,690.57,20,13811.4,-0.35,8,Yes,5
ORD-10616,2025-02-19,South,Furniture,Retail Store,Small Business,17,689.12,5,11129.29,276.1,4,No,5
ORD-10617,2024-09-11,East,Groceries,Retail Store,Corporate,19,732.14,0,13910.66,3308.03,8,No,3
ORD-10618,2025-08-30,North,Toys,Retail Store,Corporate,7,287.57,20,1610.39,509.79,3,No,4
ORD-10619,2025-09-07,South,Toys,Retail Store,Small Business,21,808.1,15,14424.59,5068.58,13,No,3
ORD-10620,2025-04-23,South,Apparel,Online,Consumer,22,643.52,5,13449.57,1694.27,9,No,2
ORD-10621,2024-08-14,South,Apparel,Partner,Small Business,13,253.44,0,3294.72,1121.5,3,No,4
ORD-10622,2025-07-04,North,Furniture,Online,Consumer,15,582.98,5,8307.47,1180.93,13,No,4
ORD-10623,2024-04-14,East,Toys,Partner,Small Business,14,199.77,20,2237.42,486.07,10,No,5
ORD-10624,2024-12-21,South,Groceries,Partner,Corporate,4,434.55,0,1738.2,-5.75,9,Yes,
ORD-10625,2024-03-02,North,Toys,Retail Store,Corporate,2,181.7,0,363.4,122.38,5,No,1
ORD-10626,2024-09-13,East,Electronics,Online,Small Business,10,826.54,0,8265.4,1047.9,13,No,
ORD-10627,2024-04-27,West,Groceries,Online,Consumer,24,101.79,15,2076.52,50.89,1,No,3
ORD-10628,2025-02-25,North,Toys,Partner,Small Business,13,205.28,5,2535.21,745.43,11,No,4
ORD-10629,2025-06-27,West,Apparel,Online,Small Business,9,164.46,5,1406.13,-77.97,4,No,4
ORD-10630,2024-09-07,East,Toys,Retail Store,Consumer,17,778.94,0,13241.98,-971.4,11,No,5
ORD-10631,2024-06-10,East,Furniture,Retail Store,Small Business,16,736.97,20,9433.22,2242.97,4,No,5
ORD-10632,2025-02-06,West,Electronics,Partner,Corporate,22,270.17,5,5646.55,1015.97,4,No,
ORD-10633,2024-05-11,East,Electronics,Retail Store,Small Business,22,75.7,0,1665.4,440.02,3,No,
ORD-10634,2024-03-10,South,Groceries,Partner,Corporate,1,702.43,0,702.43,167.42,12,No,
ORD-10635,2024-04-30,West,Toys,Online,Corporate,15,273.6,5,3898.8,1492.36,7,No,2
ORD-10636,2025-05-06,East,Apparel,Online,Small Business,13,469.58,10,5494.09,-323.62,8,No,1
ORD-10637,2024-06-06,East,Apparel,Online,Small Business,13,687.73,0,8940.49,1605.93,7,No,2
ORD-10638,2024-08-31,North,Electronics,Partner,Corporate,18,19.91,0,358.38,90.22,13,No,4
ORD-10639,2025-03-26,West,Electronics,Retail Store,Small Business,4,832.1,0,3328.4,925.06,1,No,2
ORD-10640,2024-05-09,South,Apparel,Partner,Consumer,3,19.14,0,57.42,18.81,9,No,4
ORD-10641,2025-06-14,West,Electronics,Retail Store,Small Business,5,264.21,5,1255.0,50.82,14,No,4
ORD-10642,2024-04-09,North,Toys,Online,Consumer,22,370.36,10,7333.13,982.22,10,Yes,1
ORD-10643,2025-08-24,West,Groceries,Online,Corporate,22,449.72,0,9893.84,1466.15,6,No,4
ORD-10644,2024-10-08,West,Toys,Retail Store,Consumer,3,89.24,10,240.95,25.15,6,No,4
ORD-10645,2024-10-25,East,Groceries,Partner,Small Business,12,226.45,10,2445.66,895.79,7,No,2
ORD-10646,2025-09-18,South,Furniture,Partner,Consumer,5,897.78,15,3815.56,-153.53,14,Yes,1
ORD-10647,2025-01-04,West,Groceries,Retail Store,Consumer,23,556.51,0,12799.73,3542.86,2,No,5
ORD-10648,2024-04-16,West,Furniture,Online,Consumer,16,579.6,10,8346.24,3330.42,7,No,5
ORD-10649,2025-03-11,East,Furniture,Retail Store,Small Business,12,601.57,10,6496.96,1330.36,9,No,1
ORD-10650,2025-02-03,West,Furniture,Online,Consumer,17,700.79,10,10722.09,432.39,12,No,5
ORD-10651,2025-07-25,West,Furniture,Retail Store,Corporate,12,791.98,0,9503.76,724.59,6,No,4
ORD-10652,2024-06-30,South,Furniture,Retail Store,Corporate,3,144.33,10,389.69,137.33,9,No,1
ORD-10653,2025-07-18,East,Furniture,Online,Corporate,11,873.43,0,9607.73,220.74,1,No,1
ORD-10654,2025-01-24,West,Apparel,Online,Consumer,1,399.31,15,339.41,135.83,4,No,2
ORD-10655,2024-09-03,West,Electronics,Partner,Small Business,19,94.09,15,1519.55,261.39,4,No,2
ORD-10656,2024-08-06,North,Electronics,Partner,Consumer,12,518.64,0,6223.68,1458.42,10,Yes,3
ORD-10657,2025-07-16,West,Furniture,Retail Store,Corporate,13,143.17,10,1675.09,200.31,4,No,5
ORD-10658,2025-08-09,East,Groceries,Partner,Small Business,20,393.17,0,7863.4,653.14,9,No,4
ORD-10659,2024-04-14,East,Electronics,Partner,Corporate,11,232.5,15,2173.88,844.9,13,No,3
ORD-10660,2025-04-05,North,Apparel,Partner,Small Business,15,684.88,0,10273.2,78.39,2,No,5
ORD-10661,2024-05-10,East,Furniture,Online,Corporate,5,192.14,15,816.59,341.62,8,No,
ORD-10662,2024-06-26,West,Electronics,Online,Consumer,6,404.19,0,2425.14,877.55,12,No,4
ORD-10663,2024-03-29,North,Apparel,Partner,Corporate,8,765.54,20,4899.46,190.59,5,No,3
ORD-10664,2025-03-01,North,Apparel,Retail Store,Consumer,2,582.81,10,1049.06,234.37,7,No,1
ORD-10665,2024-12-09,West,Electronics,Retail Store,Small Business,1,88.93,0,88.93,14.81,6,No,4
ORD-10666,2025-01-22,East,Toys,Retail Store,Small Business,11,16.22,5,169.5,67.69,8,No,4
ORD-10667,2025-01-19,North,Electronics,Retail Store,Small Business,16,92.67,15,1260.31,171.56,9,No,
ORD-10668,2024-04-28,East,Toys,Online,Small Business,16,784.55,20,10042.24,3607.64,11,No,2
ORD-10669,2024-01-03,West,Apparel,Online,Corporate,8,319.47,5,2427.97,568.93,10,No,
ORD-10670,2024-12-05,West,Groceries,Partner,Small Business,18,215.19,20,3098.74,-202.76,8,No,5
ORD-10671,2025-08-17,North,Furniture,Partner,Corporate,20,661.63,0,13232.6,5206.68,1,No,2
ORD-10672,2024-03-02,East,Furniture,Online,Small Business,1,819.77,0,819.77,90.67,4,Yes,5
ORD-10673,2025-06-25,South,Toys,Online,Consumer,25,296.31,10,6666.98,931.19,7,No,1
ORD-10674,2025-04-04,East,Furniture,Online,Small Business,18,866.06,0,15589.08,863.03,8,No,
ORD-10675,2024-06-16,North,Electronics,Retail Store,Corporate,13,752.7,15,8317.34,-369.67,7,No,2
ORD-10676,2025-07-08,West,Electronics,Partner,Consumer,19,790.97,20,12022.74,1966.91,14,No,1
ORD-10677,2024-06-06,East,Groceries,Online,Consumer,8,812.63,0,6501.04,1993.07,11,No,2
ORD-10678,2024-05-12,South,Furniture,Partner,Small Business,11,637.04,5,6657.07,958.66,13,No,4
ORD-10679,2025-07-09,South,Furniture,Online,Small Business,5,555.11,0,2775.55,745.56,11,No,1
ORD-10680,2024-11-09,East,Electronics,Partner,Corporate,10,294.12,15,2500.02,807.98,9,No,3
ORD-10681,2024-04-19,South,Electronics,Online,Consumer,12,364.76,0,4377.12,1691.13,1,No,5
ORD-10682,2025-02-14,North,Electronics,Retail Store,Small Business,5,225.93,15,960.2,139.03,1,No,2
ORD-10683,2024-07-24,East,Furniture,Retail Store,Small Business,19,710.87,15,11480.55,1160.29,14,No,3
ORD-10684,2024-03-09,North,Groceries,Online,Corporate,14,257.56,15,3064.96,253.39,5,No,5
ORD-10685,2025-05-07,North,Groceries,Retail Store,Consumer,13,562.14,0,7307.82,1486.52,14,No,2
ORD-10686,2025-05-21,South,Groceries,Partner,Corporate,13,97.29,10,1138.29,17.54,1,No,3
ORD-10687,2024-12-17,North,Apparel,Retail Store,Small Business,21,115.54,15,2062.39,-4.11,7,No,1
ORD-10688,2024-10-21,West,Groceries,Partner,Small Business,15,748.26,0,11223.9,-118.2,5,No,4
ORD-10689,2024-01-17,East,Apparel,Partner,Corporate,23,891.85,0,20512.55,2197.11,14,No,3
ORD-10690,2024-01-21,North,Apparel,Online,Small Business,14,656.96,15,7817.82,3197.57,4,No,3
ORD-10691,2024-07-26,West,Apparel,Partner,Corporate,12,520.97,15,5313.89,546.19,2,No,
ORD-10692,2024-11-11,West,Toys,Partner,Corporate,4,526.98,5,2002.52,410.9,11,No,1
ORD-10693,2025-08-28,East,Toys,Retail Store,Corporate,18,891.46,0,16046.28,6735.14,12,No,
ORD-10694,2025-05-26,South,Toys,Online,Corporate,17,190.26,0,3234.42,223.22,2,No,1
ORD-10695,2025-05-25,North,Groceries,Online,Small Business,15,810.71,5,11552.62,-541.85,11,No,5
ORD-10696,2024-04-04,East,Apparel,Retail Store,Consumer,5,827.55,20,3310.2,-30.41,6,No,3
ORD-10697,2024-08-17,North,Electronics,Partner,Corporate,2,75.54,0,151.08,35.17,5,No,3
ORD-10698,2024-08-26,West,Groceries,Partner,Corporate,6,423.62,0,2541.72,761.31,3,No,5
ORD-10699,2025-02-06,East,Toys,Partner,Consumer,3,175.62,0,526.86,126.11,2,No,2
ORD-10700,2025-01-28,North,Furniture,Retail Store,Small Business,20,759.58,0,15191.6,5382.24,13,No,5
ORD-10701,2025-01-15,South,Groceries,Retail Store,Consumer,16,212.91,15,2895.58,815.24,6,No,3
ORD-10702,2025-08-09,North,Groceries,Online,Small Business,23,887.15,5,19384.23,6952.1,1,No,4
ORD-10703,2025-02-01,South,Groceries,Retail Store,Consumer,16,191.37,20,2449.54,379.14,4,No,3
ORD-10704,2024-01-01,South,Groceries,Partner,Corporate,10,600.73,20,4805.84,1541.87,10,No,1
ORD-10705,2024-10-18,South,Toys,Retail Store,Corporate,16,540.09,15,7345.22,671.98,2,No,2
ORD-10706,2024-07-16,East,Toys,Online,Corporate,5,159.8,15,679.15,200.76,3,No,2
ORD-10707,2024-09-14,East,Toys,Partner,Small Business,14,246.69,5,3280.98,878.64,9,No,2
ORD-10708,2024-01-14,South,Furniture,Retail Store,Corporate,11,210.34,20,1850.99,683.19,1,Yes,5
ORD-10709,2024-11-12,South,Groceries,Online,Corporate,1,464.03,0,464.03,-10.05,6,No,
ORD-10710,2025-06-04,West,Furniture,Retail Store,Corporate,14,228.82,10,2883.13,297.1,9,Yes,
ORD-10711,2024-12-17,South,Apparel,Retail Store,Corporate,20,713.19,10,12837.42,1088.46,3,No,2
ORD-10712,2025-09-14,North,Electronics,Online,Small Business,8,833.34,0,6666.72,1211.51,3,No,5
ORD-10713,2025-05-21,South,Groceries,Partner,Small Business,16,339.25,0,5428.0,191.67,9,No,1
ORD-10714,2024-02-16,North,Groceries,Retail Store,Consumer,2,81.54,0,163.08,28.79,3,No,
ORD-10715,2025-06-13,East,Toys,Online,Small Business,5,775.6,0,3878.0,1172.91,8,No,3
ORD-10716,2024-12-12,North,Apparel,Retail Store,Corporate,7,862.0,0,6034.0,121.55,9,No,
ORD-10717,2025-04-16,South,Furniture,Online,Consumer,20,689.3,0,13786.0,4298.2,12,No,2
ORD-10718,2025-01-05,North,Electronics,Retail Store,Small Business,14,98.31,10,1238.71,139.01,13,No,3
ORD-10719,2024-10-03,North,Groceries,Online,Corporate,10,734.43,20,5875.44,51.71,4,No,5
ORD-10720,2025-08-18,North,Apparel,Partner,Small Business,7,876.99,0,6138.93,2105.34,1,No,1
ORD-10721,2024-01-17,East,Toys,Retail Store,Consumer,16,397.49,10,5723.86,716.89,10,No,4
ORD-10722,2024-02-12,South,Groceries,Online,Consumer,5,417.87,0,2089.35,-138.01,11,No,5
ORD-10723,2025-08-20,North,Groceries,Retail Store,Corporate,5,440.62,0,2203.1,591.97,9,No,3
ORD-10724,2025-08-21,West,Electronics,Online,Consumer,13,627.39,5,7748.27,2392.39,7,No,4
ORD-10725,2025-03-06,West,Groceries,Partner,Corporate,9,81.08,0,729.72,149.54,14,No,4
ORD-10726,2025-06-08,North,Furniture,Retail Store,Consumer,17,197.6,0,3359.2,257.27,2,No,3
ORD-10727,2024-07-04,South,Electronics,Retail Store,Corporate,3,829.14,5,2363.05,697.77,11,No,1
ORD-10728,2025-07-22,North,Toys,Retail Store,Small Business,15,699.13,0,10486.95,3483.09,13,No,
ORD-10729,2024-08-03,East,Apparel,Partner,Small Business,4,109.99,15,373.97,115.84,9,No,4
ORD-10730,2024-05-31,West,Electronics,Partner,Corporate,21,245.7,0,5159.7,1064.4,3,No,3
ORD-10731,2025-03-07,East,Electronics,Partner,Corporate,14,219.94,10,2771.24,-17.45,5,No,2
ORD-10732,2025-09-15,North,Electronics,Retail Store,Corporate,15,20.15,15,256.91,37.11,10,No,2
ORD-10733,2024-02-07,North,Furniture,Partner,Corporate,19,18.74,20,284.85,101.15,11,No,
ORD-10734,2024-08-28,West,Furniture,Retail Store,Corporate,15,233.07,15,2971.64,-64.32,3,No,
ORD-10735,2024-12-23,South,Toys,Online,Corporate,23,645.08,5,14095.0,4029.96,2,Yes,3
ORD-10736,2025-08-16,North,Apparel,Retail Store,Corporate,25,556.85,0,13921.25,623.53,12,Yes,
ORD-10737,2025-08-24,East,Furniture,Online,Corporate,15,311.64,10,4207.14,950.69,14,No,5
ORD-10738,2025-06-14,North,Groceries,Online,Corporate,24,856.85,0,20564.4,2574.95,10,No,5
ORD-10739,2025-05-27,South,Groceries,Online,Corporate,2,405.9,0,811.8,152.54,3,No,2
ORD-10740,2024-09-17,South,Toys,Retail Store,Corporate,22,251.7,20,4429.92,1198.73,4,No,1
ORD-10741,2025-08-24,East,Furniture,Online,Corporate,15,122.87,0,1843.05,606.94,5,No,3
ORD-10742,2025-02-09,West,Furniture,Partner,Corporate,25,331.77,0,8294.25,67.62,9,No,5
ORD-10743,2024-07-30,East,Apparel,Partner,Corporate,9,744.2,0,6697.8,1181.63,10,No,1
ORD-10744,2024-06-30,North,Groceries,Partner,Small Business,22,694.03,0,15268.66,4485.66,3,No,2
ORD-10745,2024-04-03,West,Furniture,Retail Store,Small Business,4,741.46,10,2669.26,118.21,5,No,2
ORD-10746,2024-02-25,North,Toys,Online,Consumer,21,594.09,10,11228.3,2281.18,14,No,
ORD-10747,2025-08-22,East,Apparel,Retail Store,Consumer,7,221.72,10,1396.84,480.92,5,No,
ORD-10748,2025-02-11,South,Groceries,Partner,Small Business,18,270.89,0,4876.02,1342.62,6,No,2
ORD-10749,2024-10-06,North,Toys,Online,Small Business,3,214.51,20,514.82,57.11,10,No,5
ORD-10750,2025-03-22,East,Groceries,Online,Small Business,9,226.73,0,2040.57,728.66,2,No,1
ORD-10751,2024-02-01,South,Furniture,Partner,Small Business,12,464.86,5,5299.4,687.35,10,No,1
ORD-10752,2024-02-12,South,Groceries,Online,Small Business,3,21.52,0,64.56,-3.23,3,No,2
ORD-10753,2024-10-28,West,Electronics,Partner,Consumer,17,619.35,20,8423.16,1611.03,5,No,1
ORD-10754,2024-05-17,South,Apparel,Retail Store,Corporate,6,403.57,0,2421.42,-29.64,6,No,1
ORD-10755,2025-02-17,West,Groceries,Partner,Consumer,3,478.71,10,1292.52,391.16,9,No,5
ORD-10756,2025-08-09,South,Electronics,Retail Store,Corporate,19,233.57,0,4437.83,1562.22,1,No,
ORD-10757,2024-04-13,East,Furniture,Retail Store,Consumer,23,843.7,5,18434.85,-134.1,13,No,5
ORD-10758,2024-05-07,West,Groceries,Retail Store,Small Business,12,312.26,0,3747.12,1221.7,6,No,2
ORD-10759,2025-06-09,East,Electronics,Partner,Small Business,24,286.54,0,6876.96,1274.41,11,No,4
ORD-10760,2025-07-22,North,Toys,Retail Store,Small Business,12,407.22,0,4886.64,-183.97,4,No,3
ORD-10761,2024-02-10,South,Electronics,Retail Store,Small Business,17,258.2,10,3950.46,747.56,3,No,
ORD-10762,2024-05-22,North,Apparel,Online,Consumer,21,562.74,20,9454.03,309.06,12,No,1
ORD-10763,2025-01-21,West,Toys,Retail Store,Corporate,25,138.52,20,2770.4,-215.16,14,No,5
ORD-10764,2024-11-19,North,Groceries,Retail Store,Corporate,18,659.98,5,11285.66,4071.67,11,No,3
ORD-10765,2024-05-12,East,Toys,Partner,Consumer,20,725.36,10,13056.48,3602.59,12,Yes,3
ORD-10766,2025-07-19,West,Toys,Retail Store,Small Business,5,13.02,5,61.84,25.79,11,No,
ORD-10767,2024-05-06,East,Apparel,Online,Corporate,3,84.17,5,239.88,59.36,11,No,3
ORD-10768,2025-07-05,East,Toys,Retail Store,Small Business,15,524.15,10,7076.03,202.88,7,No,3
ORD-10769,2024-05-06,West,Toys,Partner,Consumer,12,642.48,10,6938.78,2771.09,4,No,1
ORD-10770,2024-12-15,North,Electronics,Partner,Corporate,13,249.93,0,3249.09,228.39,11,No,3
ORD-10771,2025-09-03,South,Groceries,Retail Store,Corporate,25,662.66,15,14081.52,2139.5,5,No,
ORD-10772,2024-04-09,North,Apparel,Partner,Corporate,20,293.81,15,4994.77,1767.67,4,No,2
ORD-10773,2025-09-17,East,Toys,Retail Store,Corporate,4,299.23,10,1077.23,235.74,2,No,2
ORD-10774,2024-12-03,North,Groceries,Retail Store,Small Business,5,162.38,0,811.9,334.1,6,No,4
ORD-10775,2024-04-16,East,Electronics,Retail Store,Corporate,12,198.03,5,2257.54,423.23,2,No,2
ORD-10776,2025-07-28,West,Groceries,Partner,Corporate,3,521.91,15,1330.87,499.34,13,No,2
ORD-10777,2025-03-02,North,Electronics,Partner,Consumer,10,232.85,0,2328.5,89.21,12,No,5
ORD-10778,2025-04-14,East,Electronics,Retail Store,Consumer,20,828.5,0,16570.0,-136.06,2,Yes,3
ORD-10779,2025-04-05,East,Furniture,Partner,Corporate,6,834.12,10,4504.25,1849.78,12,No,5
